P1,P2,P3,P4,P5,P6,P7,P8,P9,P10_RoofwithInsulationBatt154mm,P10_RoofwithInsulationBatt244mm,P10_RoofwithInsulationBatt89mm,P10_RoofwithInsulationBoard25mm,P10_RoofwithInsulationBoard50mm,P10_RoofwithInsulationBoard75mm,P10_RoofwithInsulationCellularGlass25mm,P10_RoofwithInsulationCellularGlass50mm,P10_RoofwithInsulationCellularGlass75mm,P10_RoofwithInsulationExpandedPerlite25mm,P10_RoofwithInsulationExpandedrubber(rigid)25mm,P10_RoofwithInsulationGlassfiber25mm,P10_RoofwithInsulationGlassfiber50mm,P10_RoofwithInsulationGlassfiber75mm,P10_RoofwithInsulationXPS25mm,P10_RoofwithInsulationXPS50mm,P10_RoofwithInsulationXPS75mm,P10_RoofwithVegetation,P11_DblBronze6mm/13mmAir,P11_DblClr6mm/13mmAir,P11_DblElecAbsBleached6mm/13mmAir,P11_DblElecAbsColored6mm/13mmAir,P11_DblElecRefBleached6mm/13mmAir,P11_DblElecRefColored6mm/13mmAir,P11_DblGreen6mm/13mmAir,P11_DblGrey6mm/13mmAir,P11_DblLoE(e2=.1)Tint6mm/13mmAir,P11_DblLoEElecAbsBleached6mm/13mmAir,P11_DblLoEElecAbsColored6mm/13mmAir,P11_DblLoEElecRefBleached6mm/13mmAir,P11_DblLoEElecRefColored6mm/13mmAir,P11_DblLoESpecSelTint6mm/13mmAir,P11_DblRef-A-HTint6mm/13mmAir,P11_DblRef-A-LTint6mm/13mmAir,P11_DblRef-A-MTint6mm/13mmAir,P11_QuadrupleLoEFilms(88)3mm/8mmKrypton,P11_TrpLoEFilm(33)Bronze6mm/13mmAir,P11_TrpLoEFilm(44)Bronze6mm/13mmAir,P11_TrpLoEFilm(55)Bronze6mm/13mmAir,P11_TrpLoEFilm(66)Bronze6mm/13mmAir,P12,P13,P14,P15_LOWREFLECT-HIGHTRANSSHADE,P15_LOWREFLECT-LOWTRANSSHADE,P15_LOWREFLECT-MEDIUMTRANSSHADE,P15_MEDIUMREFLECT-LOWTRANSSHADE,P15_MEDIUMREFLECT-MEDIUMTRANSSHADE,P16_ContinuousOff,P16_Stepped,P17,P18,P19,P20_G0525mmwood,P20_G0650mmwood,P20_G0710mmwood,P21,P22_ARGON13MM,P22_KRYPTON13MM,P22_XENON13MM,P23_FloorwithInsulationBatt154mm,P23_FloorwithInsulationBatt244mm,P23_FloorwithInsulationBatt89mm,P23_FloorwithInsulationBoard25mm,P23_FloorwithInsulationBoard50mm,P23_FloorwithInsulationBoard75mm,P23_FloorwithInsulationCellularglass25mm,P23_FloorwithInsulationCellularglass50mm,P23_FloorwithInsulationCellularglass75mm,P23_FloorwithInsulationExpandedPerlite25mm,P23_FloorwithInsulationExpandedrubber(rigid)25mm,P23_FloorwithInsulationGlassfiber25mm,P23_FloorwithInsulationGlassfiber50mm,P23_FloorwithInsulationGlassfiber75mm,P23_FloorwithInsulationXPS25mm,P23_FloorwithInsulationXPS50mm,P23_FloorwithInsulationXPS75mm,P24_DblClrLowIron5mm/13mmAir,P24_DblElecAbsBleached6mm/13mmAir,P24_DblLoE(e2=.1)Clr6mm/13mmAir,P24_DblLoE(e2=.2)Clr6mm/13mmAir,P24_DblLoESpecSelClr6mm/13mmAir,P24_TrpLoEFilm(55)Clr6mm/13mAir,P24_TrpLoEFilm(66)Clr6mm/13mmAir,P25_DualDuct,P25_FanCoil,P25_FanCoil-DOAS,P25_PTAC,P25_PTAC-DOAS,P25_PTHP,P25_PTHP-DOAS,P25_PackagedVAV,P25_UnitaryHeatPump,P25_VAVAir-CooledChillers,P25_VAVWater-CooledChillers,P25_VRF,P25_VRF-DOAS,P25_WaterToAirHeatPump,t1,t2,t3,t4,t5
19,28,0.35,0.74,0.36,0.96,1.37,0.5,0.07552,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4,0.15,30,0,0,0,0,1,1,0,0.5,35,0.89,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44800.64252880006,24037.22386612923,558.9845574040634,20.657073264384355,23.08333333333334
23,29,0.2,0.67,0.57,0.89,1.1,0.25,0.0944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.95,0.25,105,0,0,0,1,0,0,0,0.01,90,0.79,0,0,1,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,77035.6222600737,19778.98507516501,555.8088075039994,16.86417171977666,19.08333333333333
19,32,0.4,0.67,0.57,0.96,1.1,0.5,0.00944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.01,50,0,0,1,0,0,1,0,0.5,120,0.3,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46022.616685957575,24532.951259392976,742.5405845780509,44.532505482987496,454.8125
25,32,1.55,0.67,0.36,0.96,1.1,0.1,0.08496,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.01,40,0,1,0,0,0,0,1,0.1,40,0.9,0,0,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86909.32909234524,45531.552451402815,516.5258050888256,40.71519530778679,456.5208333333336
26,29,0.4,0.67,0.36,0.89,1.37,0.1,0.08496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0.5,35,0,0,1,0,0,0,1,0.1,30,0.51,0,0,0,0.15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58368.58134496029,37202.67548542753,549.1122662064342,33.43809425253209,304.4374999999999
26,31,0.75,0.61,0.54,1.01,1.3,0.45,0.02832,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.2,60,0,0,1,0,0,0,1,0.3,45,0.85,0,1,0,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25842.09358033121,17781.3156879956,679.39673573278,19.315075885725964,39.39583333333334
28,31,1.85,0.74,0.57,0.89,1.1,0.35,0.08496,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0.1,85,0,0,0,0,0,0,0,0.2,115,0.51,0,0,0,0.45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62543.17351839204,32483.075267764485,511.8741978333542,18.315858687340626,135.64583333333323
20,31,0.2,0.72,0.54,0.96,1.3,0.2,0.00944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1,0.25,105,0,1,0,0,0,0,1,0.5,35,0.82,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15471.427988471482,12546.118610789175,789.906370727456,12.310392161449244,7.916666666666668
25,31,1.55,0.61,0.36,1.01,1.37,0.1,0.02832,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0.35,70,0,0,0,0,0,1,0,0.01,60,0.79,0,0,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37420.6692062833,24175.095184769834,577.2190520545063,11.52795028355096,11.25000000000001
18,31,1.15,0.72,0.36,0.89,1.3,0.3,0.0472,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0.35,75,1,0,0,0,0,0,0,0.45,50,0.59,1,0,0,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26312.2436676579,8677.709712832479,655.705096463015,11.924894717982076,89.52083333333351
23,29,0.65,0.67,0.54,0.96,1.14,0.3,0.03776,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,115,0,1,0,0,0,1,0,0.45,50,0.69,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14828.39072992234,7883.857328801693,718.7216803790202,12.678127325836655,223.77083333333312
25,32,0.95,0.74,0.36,0.96,1.3,0.25,0.01888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.45,115,0,0,1,0,0,1,0,0.45,75,0.69,0,0,1,0.15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47140.54302975431,13311.137399054243,676.2537392794135,34.224804335892685,436.3958333333334
20,30,1.7,0.74,0.57,0.96,1.37,0.2,0.08496,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.25,100,0,0,1,0,0,1,0,0.01,120,0.4,0,0,1,0.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87821.17838221844,45611.98991762904,514.4645442644776,40.256588191556766,141.68749999999997
25,29,1.2,0.67,0.54,0.96,1.1,0.35,0.0472,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.35,70,0,0,0,0,1,0,0,0.15,110,0.69,0,1,0,0.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37757.43873515716,28483.849816920127,554.9495046779322,32.292308448374115,369.89583333333337
18,32,0.25,0.74,0.36,0.96,1.1,0.1,0.01888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.45,0.15,30,0,1,0,0,0,1,0,0.15,100,0.53,0,0,1,0.01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33194.710582206026,19642.66769605304,669.2519320860891,38.33122357792785,388.6250000000003
26,32,1.8,0.67,0.54,0.96,1.37,0.4,0.07552,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.01,60,0,0,0,0,0,0,0,0.25,100,0.45,0,0,1,0.15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69439.88276277487,31798.116555992063,630.2933441764695,34.264352009858044,688.8125000000001
19,32,1.3,0.67,0.54,0.96,1.1,0.3,0.06608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3,0.1,45,0,0,0,1,0,1,0,0.1,120,0.71,0,0,0,0.15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70097.35429334428,38173.36177015489,533.584727060091,41.4681450222762,36.520833333333336
21,31,1.7,0.61,0.57,0.96,1.1,0.2,0.0944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.3,85,0,0,0,1,0,0,1,0.3,55,0.89,0,0,1,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26015.080623301645,19471.92853295689,582.5128575347288,30.9656735328149,226.31249999999997
21,28,1.6,0.74,0.57,0.89,1.37,0.45,0.0472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.25,110,0,0,0,0,0,0,1,0.45,80,0.82,1,0,0,0.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25339.15301168857,19166.206164049763,628.859159171904,12.05314680575036,253.66666666666669
19,31,1.05,0.67,0.57,0.96,1.14,0.35,0.0472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.85,0.15,85,0,0,1,0,0,1,0,0.15,55,0.89,0,1,0,0.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48268.310880512014,26251.37225928428,590.0450836963516,32.67507476308963,240.54166666666669
22,29,1.55,0.61,0.54,0.96,1.3,0.2,0.06608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.25,90,0,0,0,1,0,0,1,0.25,85,0.8,0,1,0,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21546.109717737625,17390.53082153031,599.0171274463263,31.60512962569972,211.99999999999977
20,31,0.75,0.72,0.54,0.96,1.14,0.4,0.03776,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.25,65,1,0,0,0,0,0,0,0.4,55,0.57,0,1,0,0.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12716.864808744893,12647.589532695143,683.575464289251,32.6690752822574,472.4791666666669
21,31,1.7,0.61,0.57,0.96,1.1,0.2,0.0944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.5,45,0,0,0,0,0,0,0,0.45,100,0.54,0,0,1,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69751.17034357744,46769.42369220275,509.5148510902107,31.408583406527782,324.20833333333354
24,32,1.65,0.67,0.57,1.01,1.1,0.25,0.0944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.25,115,0,0,0,1,0,0,0,0.01,90,0.54,0,1,0,0.15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34370.266507114764,14176.521770522104,589.4656121313592,13.31869814949085,52.85416666666658
24,28,1.3,0.61,0.57,1.01,1.1,0.15,0.05664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.45,0.1,110,0,1,0,0,0,1,0,0.5,90,0.86,0,1,0,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20197.659643523453,16012.529879420335,618.9733500865508,32.71800805709425,426.68750000000006
19,32,0.3,0.74,0.36,1.01,1.37,0.2,0.08496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.15,120,0,0,1,0,0,0,1,0.1,45,0.94,0,0,1,0.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23909.11853073639,10462.749200424214,706.8537908358736,14.00565944582253,262.25
28,28,0.65,0.72,0.36,0.96,1.1,0.5,0.00944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.35,0.5,35,0,1,0,0,0,0,1,0.5,35,0.45,0,0,0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8851.22347581515,11613.227766923026,775.8897046490356,33.656432967552355,45.60416666666667
19,28,0.5,0.74,0.57,0.89,1.37,0.2,0.00944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.4,0.2,110,0,0,0,0,0,0,0,0.2,50,0.86,0,0,1,0.01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14388.316666904871,13010.0946832181,732.1343783464799,36.81091753057031,47.62500000000001
25,28,0.8,0.72,0.57,0.96,1.37,0.1,0.06608,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.3,0.5,65,0,0,1,0,0,0,0,0.35,110,0.79,0,0,1,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59645.734409388206,33771.68319919284,549.2437595560294,12.071330904471935,22.666666666666664
18,32,1.6,0.61,0.36,1.01,1.1,0.1,0.08496,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.15,40,0,0,0,1,0,0,0,0.15,85,0.3,0,0,1,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32606.205778301413,13312.337605337112,594.4519746720453,13.03762271422625,235.43749999999991
18,32,0.4,0.72,0.57,0.96,1.1,0.2,0.0944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.25,105,0,0,1,0,0,0,0,0.01,60,0.79,0,0,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71826.02092958568,42644.231429945896,544.1739147531425,16.573505513918022,56.854166666666615
23,32,1.25,0.67,0.54,0.89,1.37,0.35,0.00944,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.35,0.25,75,0,0,0,0,0,0,1,0.5,65,0.8,0,1,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20265.62911217844,16203.071547572416,661.3469830278624,11.53146327328531,95.1458333333334
26,29,1.2,0.67,0.36,0.96,1.1,0.35,0.03776,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.45,0.35,70,0,0,0,1,0,0,1,0.35,50,0.69,1,0,0,0.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28325.38062561703,19688.23454366992,631.501679059846,19.725281999299455,98.97916666666696
19,30,0.45,0.67,0.36,0.89,1.1,0.3,0.0944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.35,0.5,50,0,1,0,0,0,1,0,0.5,35,0.91,0,1,0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25495.078174480677,19057.385533504785,682.584013881301,13.455451211307151,11.854166666666677
24,30,1.4,0.67,0.36,0.96,1.1,0.25,0.05664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8,0.35,80,0,0,0,0,1,0,1,0.25,80,0.79,0,0,1,0.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43893.64758729437,31845.09325511903,539.5016602994027,31.47493454890683,60.666666666666686
19,29,1.05,0.74,0.36,0.89,1.37,0.5,0.07552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.3,120,0,1,0,0,0,1,0,0.5,65,0.85,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59719.95178316299,37659.26225609187,532.3471042117129,14.72939540703367,138.47916666666623
18,28,0.25,0.74,0.36,0.89,1.1,0.35,0.05664,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.5,50,0,1,0,0,0,1,0,0.15,120,0.91,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16609.051824518287,9083.255081379912,731.0171760936404,15.045476889272392,172.3958333333331
19,32,1.9,0.74,0.57,1.01,1.37,0.15,0.0944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.4,0.1,35,0,0,0,0,0,1,0,0.1,105,0.85,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27376.61760627729,19525.90102514571,572.2803490728636,30.476157776570105,61.687500000000014
22,31,1.45,0.61,0.54,0.89,1.14,0.25,0.0472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.25,105,1,0,0,0,0,0,0,0.5,75,0.57,0,1,0,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26729.06067081833,8689.20623459157,645.4749036247114,11.372330246155984,96.49999999999991
25,31,1.55,0.61,0.36,1.01,1.37,0.1,0.02832,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0.35,70,0,0,0,0,0,1,0,0.5,30,0.4,0,0,1,0.15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88929.74757492548,41597.31036498268,577.6129083557106,39.49934641934591,11.395833333333334
19,30,1.6,0.61,0.36,0.96,1.14,0.15,0.08496,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.25,60,1,0,0,0,0,0,0,0.3,70,0.53,0,1,0,0.15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53863.14293847651,14929.817889134802,594.074935687864,12.972747536456753,403.64583333333337
22,31,0.75,0.61,0.54,0.89,1.1,0.3,0.0472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.25,105,0,1,0,0,0,0,1,0.4,90,0.8,1,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46342.892447229344,25152.41261050599,605.721811724327,32.91566976045599,40.58333333333334
27,31,1.75,0.72,0.36,0.96,1.3,0.4,0.0472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.01,50,0,1,0,0,0,0,0,0.5,110,0.4,0,0,1,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39590.23873771237,29782.919411691146,542.1496754881963,31.152068974215556,350.1875000000002
