P1,P2,P3,P4,P5,P6,P7,P8,P9,P10_RoofwithInsulationBatt154mm,P10_RoofwithInsulationBatt244mm,P10_RoofwithInsulationBatt89mm,P10_RoofwithInsulationBoard25mm,P10_RoofwithInsulationBoard50mm,P10_RoofwithInsulationBoard75mm,P10_RoofwithInsulationCellularGlass25mm,P10_RoofwithInsulationCellularGlass50mm,P10_RoofwithInsulationCellularGlass75mm,P10_RoofwithInsulationExpandedPerlite25mm,P10_RoofwithInsulationExpandedrubber(rigid)25mm,P10_RoofwithInsulationGlassfiber25mm,P10_RoofwithInsulationGlassfiber50mm,P10_RoofwithInsulationGlassfiber75mm,P10_RoofwithInsulationXPS25mm,P10_RoofwithInsulationXPS50mm,P10_RoofwithInsulationXPS75mm,P10_RoofwithVegetation,P11_DblBronze6mm/13mmAir,P11_DblClr6mm/13mmAir,P11_DblElecAbsBleached6mm/13mmAir,P11_DblElecAbsColored6mm/13mmAir,P11_DblElecRefBleached6mm/13mmAir,P11_DblElecRefColored6mm/13mmAir,P11_DblGreen6mm/13mmAir,P11_DblGrey6mm/13mmAir,P11_DblLoE(e2=.1)Tint6mm/13mmAir,P11_DblLoEElecAbsBleached6mm/13mmAir,P11_DblLoEElecAbsColored6mm/13mmAir,P11_DblLoEElecRefBleached6mm/13mmAir,P11_DblLoEElecRefColored6mm/13mmAir,P11_DblLoESpecSelTint6mm/13mmAir,P11_DblRef-A-HTint6mm/13mmAir,P11_DblRef-A-LTint6mm/13mmAir,P11_DblRef-A-MTint6mm/13mmAir,P11_QuadrupleLoEFilms(88)3mm/8mmKrypton,P11_TrpLoEFilm(33)Bronze6mm/13mmAir,P11_TrpLoEFilm(44)Bronze6mm/13mmAir,P11_TrpLoEFilm(55)Bronze6mm/13mmAir,P11_TrpLoEFilm(66)Bronze6mm/13mmAir,P12,P13,P14,P15_LOWREFLECT-HIGHTRANSSHADE,P15_LOWREFLECT-LOWTRANSSHADE,P15_LOWREFLECT-MEDIUMTRANSSHADE,P15_MEDIUMREFLECT-LOWTRANSSHADE,P15_MEDIUMREFLECT-MEDIUMTRANSSHADE,P16_ContinuousOff,P16_Stepped,P17,P18,P19,P20_G0525mmwood,P20_G0650mmwood,P20_G0710mmwood,P21,P22_ARGON13MM,P22_KRYPTON13MM,P22_XENON13MM,P23_FloorwithInsulationBatt154mm,P23_FloorwithInsulationBatt244mm,P23_FloorwithInsulationBatt89mm,P23_FloorwithInsulationBoard25mm,P23_FloorwithInsulationBoard50mm,P23_FloorwithInsulationBoard75mm,P23_FloorwithInsulationCellularglass25mm,P23_FloorwithInsulationCellularglass50mm,P23_FloorwithInsulationCellularglass75mm,P23_FloorwithInsulationExpandedPerlite25mm,P23_FloorwithInsulationExpandedrubber(rigid)25mm,P23_FloorwithInsulationGlassfiber25mm,P23_FloorwithInsulationGlassfiber50mm,P23_FloorwithInsulationGlassfiber75mm,P23_FloorwithInsulationXPS25mm,P23_FloorwithInsulationXPS50mm,P23_FloorwithInsulationXPS75mm,P24_DblClrLowIron5mm/13mmAir,P24_DblElecAbsBleached6mm/13mmAir,P24_DblLoE(e2=.1)Clr6mm/13mmAir,P24_DblLoE(e2=.2)Clr6mm/13mmAir,P24_DblLoESpecSelClr6mm/13mmAir,P24_TrpLoEFilm(55)Clr6mm/13mAir,P24_TrpLoEFilm(66)Clr6mm/13mmAir,P25_DualDuct,P25_FanCoil,P25_FanCoil-DOAS,P25_PTAC,P25_PTAC-DOAS,P25_PTHP,P25_PTHP-DOAS,P25_PackagedVAV,P25_UnitaryHeatPump,P25_VAVAir-CooledChillers,P25_VAVWater-CooledChillers,P25_VRF,P25_VRF-DOAS,P25_WaterToAirHeatPump,t1,t2,t3,t4,t5
20,29,1.05,0.61,0.54,0.96,1.14,0.2,0.02832,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.35,65,0,0,1,0,0,1,0,0.2,90,0.84,0,0,0,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16192.54328,15619.17623,671.6169296,26.94686292,69.22916667
24,28,1.05,0.67,0.57,0.96,1.1,0.3,0.01888,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7,0.01,45,0,0,0,1,0,0,1,0.1,75,0.51,0,1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32048.60476,22372.56506,649.3177522,20.15478102,8.875
20,28,0.3,0.72,0.36,1.01,1.37,0.15,0.08496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.01,110,0,1,0,0,0,0,0,0.45,120,0.91,0,0,0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66173.08213,40666.41585,555.0203513,11.23103795,12.60416667
28,28,0.2,0.74,0.36,1.01,1.3,0.1,0.0944,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.1,95,0,1,0,0,0,0,0,0.01,120,0.85,0,0,0,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59248.25282,26306.63243,556.1843419,15.77009409,8.479166667
24,28,0.9,0.61,0.57,1.01,1.14,0.45,0.02832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75,0.35,40,0,0,0,1,0,0,1,0.1,50,0.54,0,0,1,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26871.94963,19790.98292,663.236463,20.05157298,10.60416667
28,31,0.5,0.61,0.57,0.89,1.1,0.5,0.01888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.35,0.2,45,0,0,1,0,0,1,0,0.15,50,0.79,0,0,1,0.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22238.7112,7429.631883,667.4899529,10.56056226,42.22916667
21,29,1.7,0.72,0.36,0.89,1.14,0.2,0.05664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.45,60,0,1,0,0,0,0,1,0.5,105,0.51,0,0,0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57372.38583,38541.05381,532.6473362,10.50732977,106.4583333
20,32,0.55,0.72,0.57,0.89,1.14,0.25,0.08496,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2,0.35,80,0,0,0,1,0,0,1,0.35,55,0.3,1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18545.17806,15364.22055,668.4137854,24.10456454,62.20833333
21,30,0.9,0.67,0.54,0.96,1.14,0.15,0.05664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.3,50,0,0,0,1,0,0,1,0.45,105,0.84,1,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22409.70272,17889.82782,693.3247142,10.1360876,28.60416667
20,29,1.15,0.61,0.54,0.96,1.1,0.2,0.05664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,0.4,45,0,0,0,1,0,1,0,0.1,85,0.59,0,0,0,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30904.48367,9587.687814,665.1102266,10.15986876,201.2083333
20,30,1.05,0.67,0.54,0.89,1.37,0.25,0.03776,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.05,0.1,85,1,0,0,0,0,0,0,0.5,110,0.91,1,0,0,0.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34229.08035,26568.48701,573.9754385,27.35991042,78.77083333
20,30,1.25,0.61,0.54,1.01,1.3,0.2,0.0472,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0.45,80,0,0,1,0,0,0,1,0.01,115,0.9,0,1,0,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26957.05159,8680.221215,669.5167377,10.24110582,131
27,31,1.75,0.67,0.54,1.01,1.37,0.5,0.0944,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.5,105,1,0,0,0,0,1,0,0.5,50,0.57,0,0,1,0.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63447.61995,33882.04023,556.6832869,24.38593908,252.9791667
23,30,1.75,0.67,0.54,0.89,1.1,0.25,0.05664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0.4,70,1,0,0,0,0,0,0,0.25,90,0.84,0,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59134.89633,39373.57546,531.3540051,10.52341233,142.8125
19,29,1.1,0.72,0.54,0.96,1.14,0.15,0.05664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.35,45,0,0,0,1,0,0,0,0.3,110,0.79,1,0,0,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23851.47965,18737.46861,671.2804266,10.21739961,169.2083333
27,30,1.05,0.72,0.36,0.96,1.37,0.5,0.06608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.45,0.4,90,1,0,0,0,0,0,0,0.35,110,0.85,1,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44567.09334,25349.14491,539.0992438,18.00637275,79.35416667
25,28,1.65,0.67,0.36,0.96,1.1,0.3,0.05664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.01,30,1,0,0,0,0,0,0,0.4,70,0.54,0,1,0,0.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56094.56821,38102.31689,533.2096414,10.76578445,325.7916667
19,28,1.9,0.74,0.57,1.01,1.3,0.1,0.08496,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.25,0.4,80,0,0,1,0,0,1,0,0.1,120,0.94,0,0,1,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106310.8645,40797.81205,620.1897462,29.32475956,76.95833333
22,30,1.5,0.72,0.54,0.89,1.1,0.2,0.05664,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3,65,0,0,1,0,0,0,1,0.4,90,0.69,1,0,0,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56954.31848,37712.84581,536.7863431,10.38869908,40.72916667
18,31,1.7,0.74,0.36,0.89,1.1,0.1,0.02832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,50,0,1,0,0,0,0,0,0.25,65,0.9,0,0,1,0.4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47019.30958,29613.3028,567.0740728,27.92527368,29.95833333
18,31,1.9,0.74,0.57,0.89,1.3,0.5,0.06608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.35,0.2,95,0,1,0,0,0,0,0,0.45,30,0.84,0,0,0,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28145.75643,13395.34995,596.0130571,12.49137218,28.0625
22,28,1.6,0.74,0.57,0.89,1.14,0.2,0.05664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0.3,75,1,0,0,0,0,0,0,0.3,85,0.59,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57809.02163,38116.4404,534.7202249,10.3817297,274.3333333
20,28,1.15,0.72,0.57,0.89,1.14,0.2,0.03776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.35,0.15,80,0,1,0,0,0,0,1,0.4,85,0.69,0,0,1,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35729.33797,27510.24933,570.2598407,26.36357305,41.33333333
18,31,0.95,0.61,0.54,0.96,1.1,0.1,0.00944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.35,65,0,0,0,1,0,0,0,0.25,100,0.77,0,1,0,0.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16921.20414,6463.664583,760.6431361,10.43023408,276.1875
18,32,1.05,0.72,0.57,0.96,1.37,0.15,0.00944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4,0.2,110,0,1,0,0,0,1,0,0.15,40,0.59,0,0,1,0.45,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14630.19141,14378.95506,715.6505787,28.784148,36.60416667
28,29,0.4,0.74,0.57,1.01,1.14,0.45,0.06608,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.2,110,0,0,0,0,1,0,0,0.45,50,0.53,0,0,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19087.66191,10086.52528,717.1022777,12.74806313,146.5833333
20,29,1.15,0.72,0.54,0.96,1.3,0.2,0.03776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.35,0.01,80,0,0,0,1,0,0,0,0.35,50,0.4,0,1,0,0.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30533.12799,15799.59175,570.4597731,12.63222035,237.6458333
26,31,1.85,0.74,0.57,0.96,1.3,0.4,0.03776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.25,0.01,40,0,0,0,0,1,1,0,0.45,60,0.51,0,1,0,0.15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39339.72556,30580.38562,551.2723858,26.05583692,265.4375
24,29,1.65,0.74,0.57,0.96,1.3,0.25,0.06608,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.15,0.4,85,0,0,1,0,0,0,0,0.35,50,0.77,1,0,0,0.35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82335.25825,44194.46692,526.0320574,35.74350562,50.29166667
18,31,0.6,0.67,0.57,1.01,1.3,0.2,0.00944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9,0.01,80,0,1,0,0,0,0,1,0.3,120,0.89,0,0,1,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12580.19154,7611.144757,721.0352632,11.57529129,31.14583333
22,30,0.55,0.72,0.57,1.01,1.3,0.2,0.05664,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.25,65,1,0,0,0,0,1,0,0.2,50,0.57,0,1,0,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67004.95631,26305.94827,764.3055489,30.78484829,91.70833333
20,29,1.1,0.72,0.36,0.96,1.14,0.25,0.03776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6,0.4,75,0,0,0,1,0,0,0,0.25,75,0.82,0,1,0,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39615.38373,28232.8683,571.6904556,10.56608736,16.14583333
24,31,1.9,0.67,0.57,1.01,1.3,0.45,0.00944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,85,0,0,0,0,0,1,0,0.1,95,0.85,0,0,1,0.01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16745.1135,16953.6526,644.380504,27.68259538,403.4583333
18,29,0.25,0.61,0.36,1.01,1.37,0.1,0.0944,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9,0.01,85,0,1,0,0,0,0,1,0.3,115,0.86,0,0,1,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28203.70523,9066.031433,793.4404054,10.90686494,52.0625
19,30,1.15,0.72,0.54,0.89,1.14,0.35,0.05664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7,0.35,95,0,1,0,0,0,0,0,0.45,55,0.9,0,1,0,0.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37769.72244,11153.9773,648.2328017,10.38711278,32.85416667
28,32,1.85,0.74,0.36,0.96,1.37,0.5,0.08496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0.15,40,0,0,0,0,0,0,0,0.45,55,0.91,0,1,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60644.40391,32328.61933,511.3258395,18.22524764,15.77083333
28,31,0.9,0.61,0.54,1.01,1.14,0.1,0.00944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.65,0.4,65,1,0,0,0,0,1,0,0.25,100,0.79,0,1,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16552.30449,6356.455886,770.794984,10.16800024,73.52083333
22,28,1.45,0.72,0.54,0.96,1.3,0.3,0.06608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.45,90,0,0,0,0,1,0,1,0.4,95,0.79,1,0,0,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67065.24247,17481.371,529.5545332,10.96669314,117.6041667
27,29,0.4,0.72,0.57,0.96,1.3,0.45,0.0472,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6,0.5,85,0,0,1,0,0,1,0,0.3,115,0.91,0,1,0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14743.21421,14061.69965,768.0165157,10.33477548,54.5
19,32,1.8,0.74,0.57,1.01,1.37,0.15,0.03776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.4,0.01,110,0,0,0,0,0,1,0,0.01,100,0.89,0,0,0,0.01,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56245.86722,33928.27613,551.4714462,28.71698201,216.9583333
24,30,0.15,0.61,0.54,0.89,1.14,0.15,0.07552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,0.1,105,0,0,0,0,0,0,0,0.4,115,0.91,0,0,1,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48808.64062,24007.36112,572.2045873,15.53659587,68.5625
26,28,0.4,0.61,0.36,1.01,1.37,0.5,0.00944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.17,0.2,45,1,0,0,0,0,1,0,0.15,100,0.59,1,0,0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8935.370055,7661.564578,752.2099557,13.16299512,47.27083333
21,31,1.25,0.74,0.57,1.01,1.37,0.5,0.0944,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.01,40,0,1,0,0,0,1,0,0.2,35,0.8,0,1,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22649.31636,19133.37811,602.0475514,25.79103603,254
21,29,1.05,0.72,0.57,0.96,1.3,0.25,0.0472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0.3,85,1,0,0,0,0,0,0,0.4,95,0.84,1,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51269.19885,28804.4595,581.5578117,26.68652843,81.52083333
19,31,1.65,0.74,0.57,1.01,1.1,0.35,0.01888,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.35,0.01,35,0,0,0,0,1,1,0,0.01,120,0.8,0,0,0,0.01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70091.38807,18491.44287,627.079194,26.96304674,76.27083333
